fold,valid_cutoff,epoch,lr,train_loss,train_main_mse,train_rmsle_proxy,rmsle,direct_rmsle,hurdle_rmsle,gate_bce,gate_auc,true_nonzero_rate,pred_nonzero_rate,positive_rmse,hurdle_weight,user_scale
1,2025-11-15,14,0.00020224719643916289,3.2879617794187457,2.9927109395542066,1.7299453573897086,1.7324442863464355,1.7354023456573486,1.7336102724075317,0.47725629806518555,0.8514700904477066,0.5694354176521301,0.5730597376823425,1.1166956424713135,0.528587818145752,0.0
1,2025-11-15,15,0.00018500000000000008,3.2850740248813715,2.9901861210039047,1.729215464019422,1.7313588857650757,1.7337980270385742,1.733259916305542,0.4764183461666107,0.8518073706330557,0.5694354176521301,0.5687454342842102,1.1150351762771606,0.5325359106063843,0.0
1,2025-11-15,16,0.00016775280356083724,3.281993274524685,2.9874687910483035,1.7284295736443251,1.7330858707427979,1.7356700897216797,1.7342122793197632,0.47566846013069153,0.851838900295038,0.5694354176521301,0.5597787499427795,1.1156842708587646,0.5361356139183044,0.0
1,2025-11-15,17,0.00015069457101506972,3.279453631254657,2.9852376412454866,1.7277840262155124,1.7320250272750854,1.7332993745803833,1.7344557046890259,0.4777403771877289,0.8516475537257246,0.5694354176521301,0.5707565546035767,1.1148240566253662,0.5410122275352478,0.0
1,2025-11-15,18,0.00013401219592813372,3.2760147090832343,2.982167934337687,1.726895461322916,1.733394980430603,1.736433744430542,1.7344977855682373,0.4764927923679352,0.8517141445936485,0.5694354176521301,0.5640960931777954,1.1170984506607056,0.5446399450302124,0.0
1,2025-11-15,19,0.00011788845389249302,3.2714914239351542,2.9780660466699658,1.7257074047097225,1.7328342199325562,1.7348436117172241,1.734500527381897,0.47726812958717346,0.8515569272440962,0.5694354176521301,0.5707936882972717,1.1157234907150269,0.5496111512184143,0.0
1,2025-11-15,20,0.00010250000000000005,3.2680712610420994,2.975049663997032,1.724833227879447,1.7330515384674072,1.7348653078079224,1.73507559299469,0.47733864188194275,0.8515801540808186,0.5694354176521301,0.5679786801338196,1.1152968406677246,0.5531864762306213,0.0
2,2025-12-15,1,0.0003490961127357651,3.438271907282501,3.11458183966801,1.7648177922006594,1.7421661615371704,1.7427737712860107,1.744905948638916,0.482271283864975,0.8499497215101799,0.5630800127983093,0.5953807830810547,1.1348085403442383,0.5770766735076904,0.0
2,2025-12-15,2,0.0003463943541210779,3.340220994670001,3.0365196479761165,1.742561232202793,1.7438318729400635,1.7417773008346558,1.7498306035995483,0.4874046742916107,0.850317396561363,0.5630800127983093,0.5997236967086792,1.1324512958526611,0.55959552526474,0.0
2,2025-12-15,3,0.00034192432518870036,3.328719814798899,3.027349873279795,1.7399281230211192,1.7478907108306885,1.7464348077774048,1.7555527687072754,0.489804744720459,0.8501289284213113,0.5630800127983093,0.604778528213501,1.1345833539962769,0.5403133630752563,0.0
2,2025-12-15,4,0.00033573500051102914,3.3210947401986286,3.0209376151466762,1.7380844672071252,1.7371201515197754,1.7377959489822388,1.7417887449264526,0.4858520030975342,0.8507629094179578,0.5630800127983093,0.5835397243499756,1.1296076774597168,0.5270223021507263,0.0
2,2025-12-15,5,0.00032789419162443243,3.315535283692045,3.016406088097919,1.736780379926581,1.7422971725463867,1.740213394165039,1.749468207359314,0.48747020959854126,0.8506681501568084,0.5630800127983093,0.5897583961486816,1.1291508674621582,0.5183226466178894,0.0
2,2025-12-15,6,0.0003184878040718664,3.3106839420647884,3.012270208694231,1.7355892972400557,1.741745948791504,1.7410504817962646,1.7480380535125732,0.48713648319244385,0.851072240160968,0.5630800127983093,0.5901164412498474,1.1300545930862427,0.5173357129096985,0.0
2,2025-12-15,7,0.0003076188962037701,3.30798404247883,3.0102400721331684,1.73500434354879,1.7384148836135864,1.7398123741149902,1.742762804031372,0.4825434684753418,0.8512050330017148,0.5630800127983093,0.5858558416366577,1.1282124519348145,0.5135279893875122,0.0
2,2025-12-15,8,0.00029540655004921165,3.3047768713914505,3.0075413923438608,1.7342264535936074,1.740188717842102,1.7378005981445312,1.7479594945907593,0.4865526854991913,0.8512549454738713,0.5630800127983093,0.5882843732833862,1.1283818483352661,0.5164337754249573,0.0
2,2025-12-15,9,0.0002819845666282581,3.301127528192332,3.0043575724643317,1.7333082739271546,1.7458304166793823,1.74314284324646,1.7538104057312012,0.49026182293891907,0.850978893787833,0.5630800127983093,0.5991959571838379,1.1315226554870605,0.5190210342407227,0.0
2,2025-12-15,10,0.0002675,3.2989438730766447,3.002627639516567,1.732809175736488,1.7376786470413208,1.7376147508621216,1.7429054975509644,0.48505309224128723,0.851364687363717,0.5630800127983093,0.5891932249069214,1.126563310623169,0.5237312316894531,0.0
2,2025-12-15,11,0.0002521115461075071,3.29537831338475,2.9995883617126067,1.7319319737543408,1.740403413772583,1.739689826965332,1.7452692985534668,0.4841597080230713,0.8512914247791006,0.5630800127983093,0.5913470983505249,1.1281802654266357,0.5283138155937195,0.0
2,2025-12-15,12,0.00023598780407186638,3.292363510664704,2.9971151321650957,1.7312178176546982,1.7431997060775757,1.741157054901123,1.7488996982574463,0.4855542480945587,0.8511494391263816,0.5630800127983093,0.594133198261261,1.1303752660751343,0.5323277711868286,0.0
3,2026-01-14,1,0.0003490961127357651,3.4315505456679576,3.109913722755104,1.7634947470165891,1.6816974878311157,1.6812342405319214,1.6852036714553833,0.48115694522857666,0.854451144135784,0.54066002368927,0.5821186304092407,1.115431308746338,0.5749394297599792,0.0
3,2026-01-14,2,0.0003463943541210779,3.341543457948052,3.0381850800685624,1.7430390357271297,1.675721526145935,1.6778863668441772,1.6793915033340454,0.4772823750972748,0.8548118834118379,0.54066002368927,0.5688282251358032,1.1137131452560425,0.553152322769165,0.0
3,2026-01-14,3,0.00034192432518870036,3.3291313752265785,3.0280492454363532,1.7401290887277165,1.6792607307434082,1.6832865476608276,1.6817559003829956,0.47672533988952637,0.8555462147345778,0.54066002368927,0.5758517980575562,1.115153431892395,0.5363382697105408,0.0
3,2026-01-14,4,0.00033573500051102914,3.3214920360054294,3.021675391620834,1.7382966926335774,1.6773898601531982,1.6797726154327393,1.681774616241455,0.4762258231639862,0.8555180583621085,0.54066002368927,0.5676657557487488,1.1147228479385376,0.5235186815261841,0.0
3,2026-01-14,5,0.00032789419162443243,3.317022620683043,3.0178945779074016,1.7372088469459859,1.678113579750061,1.6788207292556763,1.682855486869812,0.4800683856010437,0.8553496947431943,0.54066002368927,0.575531005859375,1.1102300882339478,0.515909731388092,0.0
3,2026-01-14,6,0.0003184878040718664,3.312524042774612,3.0142987625693474,1.7361735980509978,1.6767244338989258,1.6802399158477783,1.6778843402862549,0.47556599974632263,0.8556747582574906,0.54066002368927,0.5702364444732666,1.111329197883606,0.5117655396461487,0.0
3,2026-01-14,7,0.0003076188962037701,3.3092530563391214,3.0116599350295066,1.7354134766762377,1.6808656454086304,1.679144024848938,1.68784499168396,0.4804806113243103,0.8554956452816986,0.54066002368927,0.5710183382034302,1.1186776161193848,0.5107682347297668,0.0
3,2026-01-14,8,0.00029540655004921165,3.3055738478725503,3.0085799373389297,1.734525853753391,1.6750643253326416,1.6765226125717163,1.6780798435211182,0.4762933552265167,0.8558743708279213,0.54066002368927,0.5678319931030273,1.1111376285552979,0.5127304196357727,0.0
3,2026-01-14,9,0.0002819845666282581,3.302195698943713,3.0057149502762845,1.7336997866632748,1.6751500368118286,1.6767226457595825,1.6786340475082397,0.47539812326431274,0.8559102969815056,0.54066002368927,0.5671467781066895,1.1113566160202026,0.5187048316001892,0.0
3,2026-01-14,10,0.0002675,3.29911299181258,3.003114750837799,1.7329497254213115,1.677521824836731,1.6774252653121948,1.6822072267532349,0.4767066538333893,0.8557437685062911,0.54066002368927,0.5659301280975342,1.1168922185897827,0.5253371000289917,0.0
3,2026-01-14,11,0.0002521115461075071,3.2969074266735214,3.001280645760023,1.732420458710882,1.679244041442871,1.6782218217849731,1.6849474906921387,0.4774197041988373,0.8559102602264465,0.54066002368927,0.572097897529602,1.1152886152267456,0.5326918363571167,0.0
3,2026-01-14,12,0.00023598780407186638,3.293687604323548,2.998644529993394,1.7316594728737502,1.6738628149032593,1.6766232252120972,1.6753954887390137,0.47454339265823364,0.8558882367625482,0.54066002368927,0.566743016242981,1.1077675819396973,0.5415073037147522,0.0
3,2026-01-14,13,0.00021930542898493033,3.289940232603502,2.99544283596417,1.7307347676533715,1.6712889671325684,1.674080491065979,1.6725610494613647,0.4727022647857666,0.8558003899164148,0.54066002368927,0.5546479225158691,1.1066118478775024,0.5488875508308411,0.0
3,2026-01-14,14,0.00020224719643916289,3.2885028566408847,2.994149108973259,1.7303609764939971,1.67558753490448,1.6764270067214966,1.6786446571350098,0.47524645924568176,0.855663542713746,0.54066002368927,0.5640539526939392,1.1110000610351562,0.5570579767227173,0.0
3,2026-01-14,15,0.00018500000000000008,3.284602798390243,2.990769149551482,1.7293840376132428,1.673239827156067,1.6741938591003418,1.6764638423919678,0.4752451777458191,0.8557613591038997,0.54066002368927,0.5593778491020203,1.1106593608856201,0.5651149153709412,0.0
3,2026-01-14,16,0.00016775280356083724,3.281561988770081,2.98815776380969,1.7286288681523545,1.6786363124847412,1.6782362461090088,1.6819312572479248,0.47665852308273315,0.8550746162409033,0.54066002368927,0.5664372444152832,1.1094547510147095,0.5726540684700012,0.0
3,2026-01-14,17,0.00015069457101506972,3.278391188533412,2.9852271542858313,1.7277809914123465,1.678450345993042,1.6775298118591309,1.682271957397461,0.476433128118515,0.8551805716700531,0.54066002368927,0.5670897364616394,1.1119310855865479,0.5809548497200012,0.0
3,2026-01-14,18,0.00013401219592813372,3.274955057621418,2.9822176058133367,1.7269098429893024,1.6782324314117432,1.6784131526947021,1.6811723709106445,0.47570228576660156,0.8549610029386798,0.54066002368927,0.5624483823776245,1.1122262477874756,0.5873097777366638,0.0
3,2026-01-14,19,0.00011788845389249302,3.2707471872968314,2.9783909906232444,1.725801550185665,1.6809782981872559,1.680911898612976,1.6840437650680542,0.4771530032157898,0.8548887581802536,0.54066002368927,0.57090163230896,1.1118243932724,0.5930046439170837,0.0
3,2026-01-14,20,0.00010250000000000005,3.2669954913954093,2.974969881083685,1.7248101000062832,1.6821973323822021,1.6799359321594238,1.6869258880615234,0.4784242510795593,0.8544466622090607,0.54066002368927,0.5648990273475647,1.1133872270584106,0.6002686023712158,0.0
3,2026-01-14,21,8.801543337174197e-05,3.263096530868772,2.971402314281817,1.7237755985863754,1.6791762113571167,1.6781108379364014,1.6825165748596191,0.4759381115436554,0.8545251640250482,0.54066002368927,0.5612876415252686,1.111264705657959,0.6060045957565308,0.0
